DIST,4,AN0,020A,0.00,0.00,0.00,0.75,AN1,1C17,2.15,0.00,0.00,1.53,AN2,8B08,0.00,3.00,0.00,3.67,AN3,5985,2.15,3.00,0.00,2.95,POS,0.46,-0.02,0.31,45
DIST,4,AN0,020A,0.00,0.00,0.00,0.78,AN1,1C17,2.15,0.00,0.00,1.37,AN2,8B08,0.00,3.00,0.00,3.21,AN3,5985,2.15,3.00,0.00,2.95,POS,0.53,0.06,0.31,65
DIST,4,AN0,020A,0.00,0.00,0.00,0.92,AN1,1C17,2.15,0.00,0.00,1.21,AN2,8B08,0.00,3.00,0.00,3.50,AN3,5985,2.15,3.00,0.00,2.99,POS,0.63,0.10,0.33,69
DIST,4,AN0,020A,0.00,0.00,0.00,0.97,AN1,1C17,2.15,0.00,0.00,1.26,AN2,8B08,0.00,3.00,0.00,3.27,AN3,5985,2.15,3.00,0.00,2.89,POS,0.70,0.15,0.37,55
DIST,4,AN0,020A,0.00,0.00,0.00,0.99,AN1,1C17,2.15,0.00,0.00,1.26,AN2,8B08,0.00,3.00,0.00,3.19,AN3,5985,2.15,3.00,0.00,2.92,POS,0.75,0.19,0.40,54
DIST,4,AN0,020A,0.00,0.00,0.00,1.01,AN1,1C17,2.15,0.00,0.00,1.24,AN2,8B08,0.00,3.00,0.00,3.39,AN3,5985,2.15,3.00,0.00,2.92,POS,0.80,0.21,0.43,53
DIST,4,AN0,020A,0.00,0.00,0.00,1.06,AN1,1C17,2.15,0.00,0.00,1.20,AN2,8B08,0.00,3.00,0.00,3.50,AN3,5985,2.15,3.00,0.00,3.32,POS,0.85,0.13,0.40,78
DIST,4,AN0,020A,0.00,0.00,0.00,1.02,AN1,1C17,2.15,0.00,0.00,1.21,AN2,8B08,0.00,3.00,0.00,3.44,AN3,5985,2.15,3.00,0.00,3.33,POS,0.96,-0.08,0.20,73
DIST,4,AN0,020A,0.00,0.00,0.00,0.98,AN1,1C17,2.15,0.00,0.00,1.22,AN2,8B08,0.00,3.00,0.00,3.41,AN3,5985,2.15,3.00,0.00,3.80,POS,0.96,-0.15,0.25,59
DIST,4,AN0,020A,0.00,0.00,0.00,1.06,AN1,1C17,2.15,0.00,0.00,1.23,AN2,8B08,0.00,3.00,0.00,3.32,AN3,5985,2.15,3.00,0.00,3.33,POS,0.96,-0.15,0.28,75
DIST,4,AN0,020A,0.00,0.00,0.00,1.01,AN1,1C17,2.15,0.00,0.00,1.27,AN2,8B08,0.00,3.00,0.00,3.57,AN3,5985,2.15,3.00,0.00,2.89,POS,0.95,-0.03,0.34,50
DIST,4,AN0,020A,0.00,0.00,0.00,1.09,AN1,1C17,2.15,0.00,0.00,1.29,AN2,8B08,0.00,3.00,0.00,3.34,AN3,5985,2.15,3.00,0.00,2.87,POS,0.96,0.08,0.33,62
DIST,4,AN0,020A,0.00,0.00,0.00,1.26,AN1,1C17,2.15,0.00,0.00,1.27,AN2,8B08,0.00,3.00,0.00,3.33,AN3,5985,2.15,3.00,0.00,2.88,POS,0.99,0.04,0.41,45
DIST,4,AN0,020A,0.00,0.00,0.00,1.28,AN1,1C17,2.15,0.00,0.00,1.21,AN2,8B08,0.00,3.00,0.00,3.14,AN3,5985,2.15,3.00,0.00,2.92,POS,1.02,0.11,0.45,48
DIST,4,AN0,020A,0.00,0.00,0.00,0.92,AN1,1C17,2.15,0.00,0.00,1.22,AN2,8B08,0.00,3.00,0.00,3.20,AN3,5985,2.15,3.00,0.00,2.86,POS,0.99,0.17,0.42,67
DIST,4,AN0,020A,0.00,0.00,0.00,1.09,AN1,1C17,2.15,0.00,0.00,1.27,AN2,8B08,0.00,3.00,0.00,3.45,AN3,5985,2.15,3.00,0.00,2.96,POS,0.99,0.20,0.40,66
DIST,4,AN0,020A,0.00,0.00,0.00,0.92,AN1,1C17,2.15,0.00,0.00,1.22,AN2,8B08,0.00,3.00,0.00,3.61,AN3,5985,2.15,3.00,0.00,3.00,POS,0.97,0.20,0.41,69
DIST,4,AN0,020A,0.00,0.00,0.00,0.94,AN1,1C17,2.15,0.00,0.00,1.17,AN2,8B08,0.00,3.00,0.00,3.24,AN3,5985,2.15,3.00,0.00,2.88,POS,0.97,0.22,0.38,73
