DIST,4,AN0,1C17,2.15,0.00,0.00,1.67,AN1,020A,0.00,0.00,0.00,1.79,AN2,5985,2.15,3.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,2.04,POS,1.16,1.44,0.02,90
DIST,4,AN0,1C17,2.15,0.00,0.00,1.79,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,2.33,AN3,8B08,0.00,3.00,0.00,1.91,POS,1.14,1.36,-0.21,59
DIST,4,AN0,1C17,2.15,0.00,0.00,1.37,AN1,020A,0.00,0.00,0.00,1.84,AN2,5985,2.15,3.00,0.00,1.77,AN3,8B08,0.00,3.00,0.00,1.92,POS,1.23,1.38,-0.29,78
DIST,4,AN0,1C17,2.15,0.00,0.00,1.30,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.90,POS,1.22,1.34,-0.11,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.46,AN1,020A,0.00,0.00,0.00,1.81,AN2,5985,2.15,3.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,1.88,POS,1.20,1.33,-0.01,92
DIST,4,AN0,1C17,2.15,0.00,0.00,1.98,AN1,020A,0.00,0.00,0.00,1.77,AN2,5985,2.15,3.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,1.95,POS,1.20,1.34,0.10,88
DIST,4,AN0,1C17,2.15,0.00,0.00,1.93,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,1.83,AN3,8B08,0.00,3.00,0.00,1.93,POS,1.15,1.40,-0.07,80
DIST,4,AN0,1C17,2.15,0.00,0.00,1.78,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,1.94,POS,1.14,1.42,-0.17,87
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.98,POS,1.16,1.41,-0.01,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,020A,0.00,0.00,0.00,1.79,AN2,5985,2.15,3.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,1.96,POS,1.15,1.42,-0.12,88
DIST,4,AN0,1C17,2.15,0.00,0.00,1.76,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.83,AN3,8B08,0.00,3.00,0.00,1.92,POS,1.15,1.43,0.05,83
DIST,4,AN0,1C17,2.15,0.00,0.00,1.72,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,1.86,AN3,8B08,0.00,3.00,0.00,1.95,POS,1.15,1.42,0.17,82
DIST,4,AN0,1C17,2.15,0.00,0.00,1.73,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.98,POS,1.15,1.42,0.08,97
DIST,4,AN0,1C17,2.15,0.00,0.00,1.73,AN1,020A,0.00,0.00,0.00,1.81,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.93,POS,1.17,1.42,0.16,89
DIST,4,AN0,1C17,2.15,0.00,0.00,1.73,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.97,POS,1.18,1.42,0.15,98
DIST,4,AN0,1C17,2.15,0.00,0.00,1.81,AN1,020A,0.00,0.00,0.00,1.81,AN2,5985,2.15,3.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,1.97,POS,1.18,1.42,0.24,84
DIST,4,AN0,1C17,2.15,0.00,0.00,1.75,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,2.02,POS,1.20,1.40,0.30,84
DIST,4,AN0,1C17,2.15,0.00,0.00,1.70,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.92,POS,1.20,1.41,0.33,88
DIST,4,AN0,1C17,2.15,0.00,0.00,1.71,AN1,5985,2.15,3.00,0.00,1.82,AN2,020A,0.00,0.00,0.00,1.80,AN3,8B08,0.00,3.00,0.00,1.98,POS,1.20,1.42,0.37,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.75,AN1,5985,2.15,3.00,0.00,1.72,AN2,020A,0.00,0.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.87,POS,1.20,1.43,0.20,94
DIST,4,AN0,1C17,2.15,0.00,0.00,1.72,AN1,5985,2.15,3.00,0.00,1.78,AN2,020A,0.00,0.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,1.94,POS,1.20,1.42,0.05,89
